clip_id,label_name,predicted_class,final_score,duration
v_ApplyEyeMakeup_g07_c07,ApplyEyeMakeup,ApplyEyeMakeup,0.27260926365852356,0.026476025581359863
v_ApplyLipstick_g01_c01,ApplyLipstick,BrushingTeeth,0.23791038990020752,0.02581777572631836
v_ApplyLipstick_g01_c02,ApplyLipstick,ApplyLipstick,0.22514653205871582,0.025433699289957683
v_ApplyLipstick_g01_c03,ApplyLipstick,ApplyLipstick,0.22786110639572144,0.02691110697659579
v_ApplyLipstick_g01_c04,ApplyLipstick,ApplyLipstick,0.25436773896217346,0.02783091251666729
v_ApplyLipstick_g01_c05,ApplyLipstick,ApplyLipstick,0.26149943470954895,0.025565385818481445
v_ApplyLipstick_g02_c01,ApplyLipstick,ApplyLipstick,0.22762373089790344,0.025732994079589844
v_ApplyLipstick_g02_c02,ApplyLipstick,ApplyLipstick,0.2310149222612381,0.026179015636444092
v_ApplyLipstick_g02_c03,ApplyLipstick,ApplyLipstick,0.23393195867538452,0.0263710618019104
v_ApplyLipstick_g02_c04,ApplyLipstick,ApplyLipstick,0.23110231757164001,0.026265416826520647
v_ApplyLipstick_g03_c01,ApplyLipstick,ApplyLipstick,0.25438961386680603,0.02621801694234212
v_ApplyLipstick_g03_c02,ApplyLipstick,ApplyLipstick,0.2307291179895401,0.02638345956802368
v_ApplyLipstick_g03_c03,ApplyLipstick,ApplyLipstick,0.23657457530498505,0.025845646858215332
v_ApplyLipstick_g03_c04,ApplyLipstick,ApplyLipstick,0.2517518103122711,0.025684595108032227
v_ApplyLipstick_g04_c01,ApplyLipstick,ApplyEyeMakeup,0.2402513027191162,0.025972962379455566
v_ApplyLipstick_g04_c02,ApplyLipstick,ApplyLipstick,0.23560550808906555,0.025608587265014648
v_ApplyLipstick_g04_c03,ApplyLipstick,ApplyLipstick,0.23308661580085754,0.02572946548461914
v_ApplyLipstick_g04_c04,ApplyLipstick,ApplyLipstick,0.24478158354759216,0.025342596901787653
v_ApplyLipstick_g04_c05,ApplyLipstick,ApplyLipstick,0.24741323292255402,0.025701006253560383
v_ApplyLipstick_g05_c01,ApplyLipstick,ApplyLipstick,0.2617493271827698,0.02598683039347331
v_ApplyLipstick_g05_c02,ApplyLipstick,ApplyLipstick,0.25565457344055176,0.025913317998250324
v_ApplyLipstick_g05_c03,ApplyLipstick,ApplyLipstick,0.2573227882385254,0.025907278060913086
v_ApplyLipstick_g05_c04,ApplyLipstick,ApplyLipstick,0.24236705899238586,0.02573627233505249
v_ApplyLipstick_g05_c05,ApplyLipstick,ApplyLipstick,0.2534146308898926,0.025289297103881836
v_ApplyLipstick_g06_c01,ApplyLipstick,ApplyLipstick,0.2269349992275238,0.02725312113761902
v_ApplyLipstick_g06_c02,ApplyLipstick,ApplyLipstick,0.2499038428068161,0.025409221649169922
v_ApplyLipstick_g06_c03,ApplyLipstick,ApplyLipstick,0.2550172209739685,0.025451143582661945
v_ApplyLipstick_g06_c04,ApplyLipstick,ApplyLipstick,0.2710917890071869,0.026371041933695476
v_ApplyLipstick_g06_c05,ApplyLipstick,ApplyLipstick,0.27182358503341675,0.025585087862881748
v_ApplyLipstick_g07_c01,ApplyLipstick,ApplyEyeMakeup,0.2603150010108948,0.025692886776394315
v_ApplyLipstick_g07_c02,ApplyLipstick,ApplyEyeMakeup,0.2546360194683075,0.026145410537719727
v_ApplyLipstick_g07_c03,ApplyLipstick,ApplyLipstick,0.24898873269557953,0.02600899338722229
v_ApplyLipstick_g07_c04,ApplyLipstick,ApplyEyeMakeup,0.2477174550294876,0.025559306144714355
v_Archery_g01_c01,Archery,Archery,0.304968923330307,0.02525920867919922
v_Archery_g01_c02,Archery,Archery,0.29041287302970886,0.026105451583862304
v_Archery_g01_c03,Archery,Archery,0.2890520691871643,0.02565912405649821
v_Archery_g01_c04,Archery,Archery,0.29275116324424744,0.025747394561767577
v_Archery_g01_c05,Archery,Archery,0.2987823486328125,0.02547621726989746
v_Archery_g01_c06,Archery,Archery,0.2981638014316559,0.02607494592666626
v_Archery_g01_c07,Archery,Archery,0.30906933546066284,0.025774812698364256
v_Archery_g02_c01,Archery,Archery,0.27695411443710327,0.026284654935201008
v_Archery_g02_c02,Archery,Archery,0.2710096836090088,0.02611696720123291
v_Archery_g02_c03,Archery,Archery,0.2855108380317688,0.025714826583862305
v_Archery_g02_c04,Archery,Archery,0.27524739503860474,0.02556222677230835
v_Archery_g02_c05,Archery,Archery,0.2698895335197449,0.025779008865356445
v_Archery_g02_c06,Archery,Archery,0.28456205129623413,0.025849997997283936
v_Archery_g02_c07,Archery,Archery,0.27682816982269287,0.025701483090718586
v_Archery_g03_c01,Archery,Archery,0.3029712438583374,0.025870037078857423
v_Archery_g03_c02,Archery,Archery,0.29551267623901367,0.025532643000284832
v_Archery_g03_c03,Archery,Archery,0.29232364892959595,0.025623369216918945
v_Archery_g03_c04,Archery,Archery,0.29516324400901794,0.025869417190551757
v_Archery_g03_c05,Archery,Archery,0.2950447201728821,0.025814580917358398
v_Archery_g04_c01,Archery,Archery,0.28884440660476685,0.025631189346313477
v_Archery_g04_c02,Archery,Archery,0.2903921902179718,0.02572317918141683
v_Archery_g04_c03,Archery,Archery,0.29140564799308777,0.025724029541015624
v_Archery_g04_c04,Archery,Archery,0.28645622730255127,0.02597980499267578
v_Archery_g04_c05,Archery,Archery,0.288758784532547,0.026174020767211915
v_Archery_g05_c01,Archery,Archery,0.28460294008255005,0.02602650225162506
v_Archery_g05_c02,Archery,Archery,0.28679609298706055,0.026104638451024106
v_Archery_g05_c03,Archery,Archery,0.28497493267059326,0.030250871882719153
v_Archery_g05_c04,Archery,JavelinThrow,0.249497652053833,0.02761101722717285
v_Archery_g05_c05,Archery,Archery,0.280000776052475,0.025403840201241628
v_Archery_g06_c01,Archery,HammerThrow,0.256802499294281,0.02752828598022461
v_Archery_g06_c02,Archery,Archery,0.2745198607444763,0.026308000087738037
v_Archery_g06_c03,Archery,HammerThrow,0.2593460977077484,0.02690442403157552
v_Archery_g06_c04,Archery,Archery,0.2825016379356384,0.025352001190185547
v_Archery_g06_c05,Archery,Archery,0.28744232654571533,0.02642025947570801
v_Archery_g06_c06,Archery,Archery,0.2757679224014282,0.026053190231323242
v_Archery_g07_c01,Archery,Archery,0.26376140117645264,0.025633811950683594
v_Archery_g07_c02,Archery,Archery,0.27390486001968384,0.02796061833699544
v_Archery_g07_c03,Archery,Archery,0.25594907999038696,0.02866506576538086
v_Archery_g07_c04,Archery,Archery,0.2544142007827759,0.02891409397125244
v_Archery_g07_c05,Archery,Archery,0.26776397228240967,0.027607282002766926
v_Archery_g07_c06,Archery,Archery,0.2708736062049866,0.027121623357137043
v_BabyCrawling_g01_c01,BabyCrawling,BabyCrawling,0.29662591218948364,0.025711655616760254
v_BabyCrawling_g01_c02,BabyCrawling,BabyCrawling,0.28418922424316406,0.02586233615875244
v_BabyCrawling_g01_c03,BabyCrawling,BabyCrawling,0.30278319120407104,0.025807499885559082
v_BabyCrawling_g01_c04,BabyCrawling,BabyCrawling,0.2896159589290619,0.025756537914276123
v_BabyCrawling_g02_c01,BabyCrawling,BabyCrawling,0.29252368211746216,0.025794506072998047
v_BabyCrawling_g02_c02,BabyCrawling,BabyCrawling,0.2980518341064453,0.0257987380027771
v_BabyCrawling_g02_c03,BabyCrawling,BabyCrawling,0.3037995398044586,0.026832282543182373
v_BabyCrawling_g02_c04,BabyCrawling,BabyCrawling,0.32366299629211426,0.026068449020385742
v_BabyCrawling_g02_c05,BabyCrawling,BabyCrawling,0.3187773823738098,0.02689496676127116
v_BabyCrawling_g02_c06,BabyCrawling,BabyCrawling,0.32021403312683105,0.025442566190447127
v_BabyCrawling_g03_c01,BabyCrawling,BabyCrawling,0.3120729923248291,0.02531924843788147
v_BabyCrawling_g03_c02,BabyCrawling,BabyCrawling,0.29670578241348267,0.02386300904410226
v_BabyCrawling_g03_c03,BabyCrawling,BabyCrawling,0.30392926931381226,0.0249723025730678
v_BabyCrawling_g03_c04,BabyCrawling,BabyCrawling,0.2976144254207611,0.024705580302647183
v_BabyCrawling_g04_c01,BabyCrawling,BabyCrawling,0.31405147910118103,0.02590622901916504
v_BabyCrawling_g04_c02,BabyCrawling,BabyCrawling,0.31006503105163574,0.02530185381571452
v_BabyCrawling_g04_c03,BabyCrawling,BabyCrawling,0.31305941939353943,0.02530483404795329
v_BabyCrawling_g04_c04,BabyCrawling,BabyCrawling,0.2598048150539398,0.02479399953569685
v_BabyCrawling_g05_c01,BabyCrawling,BabyCrawling,0.3160752058029175,0.02499675750732422
v_BabyCrawling_g05_c02,BabyCrawling,BabyCrawling,0.3227904438972473,0.025047574724469866
v_BabyCrawling_g05_c03,BabyCrawling,BabyCrawling,0.329073429107666,0.02434699535369873
v_BabyCrawling_g05_c04,BabyCrawling,BabyCrawling,0.32825466990470886,0.026116490364074707
v_BabyCrawling_g05_c05,BabyCrawling,BabyCrawling,0.31957778334617615,0.02631799379984538
v_BabyCrawling_g06_c01,BabyCrawling,BabyCrawling,0.27484580874443054,0.025884151458740234
v_BabyCrawling_g06_c02,BabyCrawling,BabyCrawling,0.27690592408180237,0.02569568157196045
v_BabyCrawling_g06_c03,BabyCrawling,BabyCrawling,0.2836185693740845,0.02488814081464495
v_BabyCrawling_g06_c04,BabyCrawling,BabyCrawling,0.27256232500076294,0.026364028453826904
v_BabyCrawling_g06_c05,BabyCrawling,BabyCrawling,0.2856109142303467,0.025341775682237413
v_BabyCrawling_g06_c06,BabyCrawling,BabyCrawling,0.2949104905128479,0.024059707468206234
v_BabyCrawling_g07_c01,BabyCrawling,BabyCrawling,0.3217390775680542,0.026119845254080638
v_BabyCrawling_g07_c02,BabyCrawling,BabyCrawling,0.29801204800605774,0.025611400604248047
v_BabyCrawling_g07_c03,BabyCrawling,BabyCrawling,0.30417850613594055,0.02552648385365804
v_BabyCrawling_g07_c04,BabyCrawling,BabyCrawling,0.31067824363708496,0.023285120725631714
v_BabyCrawling_g07_c05,BabyCrawling,BabyCrawling,0.31629204750061035,0.02378082275390625
v_BabyCrawling_g07_c06,BabyCrawling,BabyCrawling,0.30825960636138916,0.02546729360307966
v_BalanceBeam_g01_c01,BalanceBeam,UnevenBars,0.29752007126808167,0.025359201431274413
v_BalanceBeam_g01_c02,BalanceBeam,UnevenBars,0.2923251986503601,0.02655331293741862
v_BalanceBeam_g01_c03,BalanceBeam,UnevenBars,0.2880903482437134,0.025641441345214844
v_BalanceBeam_g01_c04,BalanceBeam,UnevenBars,0.25783783197402954,0.024464547634124756
v_BalanceBeam_g02_c01,BalanceBeam,BalanceBeam,0.26901310682296753,0.024859269460042317
v_BalanceBeam_g02_c02,BalanceBeam,BalanceBeam,0.2777831256389618,0.024001479148864746
v_BalanceBeam_g02_c03,BalanceBeam,BalanceBeam,0.26672306656837463,0.02868950366973877
v_BalanceBeam_g02_c04,BalanceBeam,BalanceBeam,0.26655930280685425,0.02606539726257324
v_BalanceBeam_g03_c01,BalanceBeam,UnevenBars,0.27562543749809265,0.02463940211704799
v_BalanceBeam_g03_c02,BalanceBeam,UnevenBars,0.2729418873786926,0.02559530735015869
v_BalanceBeam_g03_c03,BalanceBeam,PommelHorse,0.2696746289730072,0.024532318115234375
v_BalanceBeam_g03_c04,BalanceBeam,UnevenBars,0.2597280442714691,0.02666473388671875
v_BalanceBeam_g04_c01,BalanceBeam,BalanceBeam,0.2806204855442047,0.02488076686859131
v_BalanceBeam_g04_c02,BalanceBeam,UnevenBars,0.2683488130569458,0.02589687705039978
v_BalanceBeam_g04_c03,BalanceBeam,UnevenBars,0.2682360112667084,0.02628747622172038
v_BalanceBeam_g04_c04,BalanceBeam,UnevenBars,0.2726803719997406,0.025537395477294923
v_BalanceBeam_g05_c01,BalanceBeam,BalanceBeam,0.266137957572937,0.025888800621032715
v_BalanceBeam_g05_c02,BalanceBeam,PommelHorse,0.2650669813156128,0.02443873882293701
v_BalanceBeam_g05_c03,BalanceBeam,UnevenBars,0.27879953384399414,0.025556743144989014
v_BalanceBeam_g05_c04,BalanceBeam,UnevenBars,0.27917051315307617,0.02655680974324544
v_BalanceBeam_g06_c01,BalanceBeam,UnevenBars,0.26718562841415405,0.026223480701446533
v_BalanceBeam_g06_c02,BalanceBeam,UnevenBars,0.2676415741443634,0.025797784328460693
v_BalanceBeam_g06_c03,BalanceBeam,TrampolineJumping,0.2465832233428955,0.026440203189849854
v_BalanceBeam_g06_c04,BalanceBeam,BalanceBeam,0.2751297652721405,0.027256250381469727
v_BalanceBeam_g06_c05,BalanceBeam,HighJump,0.25281476974487305,0.026116490364074707
v_BalanceBeam_g06_c06,BalanceBeam,UnevenBars,0.2755041718482971,0.02651500701904297
v_BalanceBeam_g06_c07,BalanceBeam,UnevenBars,0.2671457827091217,0.026145517826080322
v_BalanceBeam_g07_c01,BalanceBeam,BalanceBeam,0.2751510739326477,0.02776797612508138
v_BalanceBeam_g07_c02,BalanceBeam,BalanceBeam,0.2844836711883545,0.02609950304031372
v_BalanceBeam_g07_c03,BalanceBeam,UnevenBars,0.2859945297241211,0.025523458208356584
v_BalanceBeam_g07_c04,BalanceBeam,UnevenBars,0.2775009572505951,0.026980042457580566
v_BandMarching_g01_c01,BandMarching,BandMarching,0.28886866569519043,0.02678366502126058
v_BandMarching_g01_c02,BandMarching,BandMarching,0.29012036323547363,0.0260695219039917
v_BandMarching_g01_c03,BandMarching,BandMarching,0.30816787481307983,0.026480356852213543
v_BandMarching_g01_c04,BandMarching,BandMarching,0.31144440174102783,0.026210824648539226
v_BandMarching_g01_c05,BandMarching,BandMarching,0.3150954246520996,0.026090184847513836
v_BandMarching_g01_c06,BandMarching,BandMarching,0.3124229311943054,0.025696674982706707
v_BandMarching_g01_c07,BandMarching,BandMarching,0.2977752089500427,0.026685476303100586
v_BandMarching_g02_c01,BandMarching,BandMarching,0.2653292417526245,0.02671353022257487
v_BandMarching_g02_c02,BandMarching,BandMarching,0.2653292417526245,0.025748809178670246
v_BandMarching_g02_c03,BandMarching,BandMarching,0.27530258893966675,0.026795148849487305
v_BandMarching_g02_c04,BandMarching,BandMarching,0.2765726149082184,0.025848007202148436
v_BandMarching_g02_c05,BandMarching,BandMarching,0.277154803276062,0.026831579208374024
v_BandMarching_g02_c06,BandMarching,BandMarching,0.275378942489624,0.026768207550048828
v_BandMarching_g02_c07,BandMarching,BandMarching,0.280870646238327,0.02591423988342285
v_BandMarching_g03_c01,BandMarching,BandMarching,0.2840738892555237,0.027056864329746792
v_BandMarching_g03_c02,BandMarching,BandMarching,0.28338372707366943,0.02686766783396403
v_BandMarching_g03_c03,BandMarching,MilitaryParade,0.2767903804779053,0.025294923782348634
v_BandMarching_g03_c04,BandMarching,BandMarching,0.3033963441848755,0.025225073099136353
v_BandMarching_g03_c05,BandMarching,BandMarching,0.28090429306030273,0.025779883066813152
v_BandMarching_g03_c06,BandMarching,BandMarching,0.2617608904838562,0.025301558630807058
v_BandMarching_g03_c07,BandMarching,BandMarching,0.2654770314693451,0.024749120076497395
v_BandMarching_g04_c01,BandMarching,MilitaryParade,0.28457111120224,0.025764671961466472
v_BandMarching_g04_c02,BandMarching,BandMarching,0.306464284658432,0.025815725326538086
v_BandMarching_g04_c03,BandMarching,BandMarching,0.316242516040802,0.02557955469403948
v_BandMarching_g04_c04,BandMarching,BandMarching,0.30842286348342896,0.02575405438741048
v_BandMarching_g05_c01,BandMarching,BandMarching,0.29059234261512756,0.02596306800842285
v_BandMarching_g05_c02,BandMarching,BandMarching,0.290203332901001,0.025463342666625977
v_BandMarching_g05_c03,BandMarching,BandMarching,0.27719733119010925,0.02539982795715332
v_BandMarching_g05_c04,BandMarching,BandMarching,0.28943002223968506,0.027064959208170574
v_BandMarching_g05_c05,BandMarching,BandMarching,0.28119125962257385,0.02589257558186849
v_BandMarching_g05_c06,BandMarching,BandMarching,0.2788664400577545,0.027136961619059246
v_BandMarching_g05_c07,BandMarching,BandMarching,0.286484956741333,0.027478694915771484
v_BandMarching_g06_c01,BandMarching,BandMarching,0.28278207778930664,0.027568260828653973
v_BandMarching_g06_c02,BandMarching,BandMarching,0.2629729211330414,0.02561179796854655
v_BandMarching_g06_c03,BandMarching,BandMarching,0.26167917251586914,0.02615952491760254
v_BandMarching_g06_c04,BandMarching,BandMarching,0.26061511039733887,0.02622777223587036
v_BandMarching_g07_c01,BandMarching,BandMarching,0.27803319692611694,0.027329683303833008
v_BandMarching_g07_c02,BandMarching,BandMarching,0.27433323860168457,0.025626957416534424
v_BandMarching_g07_c03,BandMarching,BandMarching,0.2806215286254883,0.026026010513305664
v_BandMarching_g07_c04,BandMarching,BandMarching,0.2865276634693146,0.024413442611694335
v_BandMarching_g07_c05,BandMarching,BandMarching,0.28229811787605286,0.02365821599960327
v_BandMarching_g07_c06,BandMarching,BandMarching,0.2838212549686432,0.026435375213623047
v_BandMarching_g07_c07,BandMarching,BandMarching,0.2838212549686432,0.025021934509277345
v_BaseballPitch_g01_c01,BaseballPitch,GolfSwing,0.2683783173561096,0.0254022479057312
v_BaseballPitch_g01_c02,BaseballPitch,GolfSwing,0.27733278274536133,0.024643778800964355
v_BaseballPitch_g01_c03,BaseballPitch,FrisbeeCatch,0.2643759250640869,0.025845229625701904
v_BaseballPitch_g01_c04,BaseballPitch,GolfSwing,0.2674086093902588,0.023486793041229248
v_BaseballPitch_g01_c05,BaseballPitch,FrisbeeCatch,0.2669685184955597,0.023483216762542725
v_BaseballPitch_g01_c06,BaseballPitch,FrisbeeCatch,0.2672695517539978,0.02506422996520996
v_BaseballPitch_g02_c01,BaseballPitch,BaseballPitch,0.27103191614151,0.026939948399861652
v_BaseballPitch_g02_c02,BaseballPitch,BaseballPitch,0.2664046287536621,0.026830355326334637
v_BaseballPitch_g02_c03,BaseballPitch,BaseballPitch,0.2684486210346222,0.02631799379984538
v_BaseballPitch_g02_c04,BaseballPitch,BaseballPitch,0.2733638882637024,0.027123292287190754
v_BaseballPitch_g03_c01,BaseballPitch,BaseballPitch,0.25406908988952637,0.0258026917775472
v_BaseballPitch_g03_c02,BaseballPitch,BaseballPitch,0.256933331489563,0.025206267833709717
v_BaseballPitch_g03_c03,BaseballPitch,BaseballPitch,0.25488486886024475,0.025987943013509113
v_BaseballPitch_g03_c04,BaseballPitch,BaseballPitch,0.25716349482536316,0.025594631830851238
v_BaseballPitch_g03_c05,BaseballPitch,BaseballPitch,0.2595389485359192,0.02581365903218587
v_BaseballPitch_g03_c06,BaseballPitch,BaseballPitch,0.2531439960002899,0.02667101224263509
v_BaseballPitch_g03_c07,BaseballPitch,BaseballPitch,0.2579953074455261,0.024796247482299805
v_BaseballPitch_g04_c01,BaseballPitch,BaseballPitch,0.26220065355300903,0.025058090686798096
v_BaseballPitch_g04_c02,BaseballPitch,BaseballPitch,0.26777446269989014,0.02513021230697632
v_BaseballPitch_g04_c03,BaseballPitch,BaseballPitch,0.26187238097190857,0.02561575174331665
v_BaseballPitch_g04_c04,BaseballPitch,BaseballPitch,0.2663136422634125,0.02578151226043701
v_BaseballPitch_g04_c05,BaseballPitch,BaseballPitch,0.26047322154045105,0.025721192359924316
v_BaseballPitch_g05_c01,BaseballPitch,BaseballPitch,0.26976555585861206,0.025711536407470703
v_BaseballPitch_g05_c02,BaseballPitch,BaseballPitch,0.2610076367855072,0.02634119987487793
v_BaseballPitch_g05_c03,BaseballPitch,BaseballPitch,0.2616623044013977,0.026048243045806885
v_BaseballPitch_g05_c04,BaseballPitch,BaseballPitch,0.24538485705852509,0.02666020393371582
v_BaseballPitch_g05_c05,BaseballPitch,BaseballPitch,0.24506404995918274,0.02766529719034831
v_BaseballPitch_g05_c06,BaseballPitch,BaseballPitch,0.25045841932296753,0.023996829986572266
v_BaseballPitch_g05_c07,BaseballPitch,BaseballPitch,0.26453983783721924,0.02761356035868327
v_BaseballPitch_g06_c01,BaseballPitch,BaseballPitch,0.2610476016998291,0.026521742343902588
v_BaseballPitch_g06_c02,BaseballPitch,BaseballPitch,0.2599841058254242,0.02794965108235677
v_BaseballPitch_g06_c03,BaseballPitch,BaseballPitch,0.26367855072021484,0.0261421799659729
v_BaseballPitch_g06_c04,BaseballPitch,BaseballPitch,0.265336275100708,0.029352664947509766
v_BaseballPitch_g06_c05,BaseballPitch,BaseballPitch,0.26114988327026367,0.02942498524983724
v_BaseballPitch_g06_c06,BaseballPitch,BaseballPitch,0.265866219997406,0.02750841776529948
v_BaseballPitch_g06_c07,BaseballPitch,BaseballPitch,0.264798104763031,0.028185288111368816
v_BaseballPitch_g07_c01,BaseballPitch,BaseballPitch,0.25865107774734497,0.02506868044535319
v_BaseballPitch_g07_c02,BaseballPitch,BaseballPitch,0.260034441947937,0.023355436325073243
v_BaseballPitch_g07_c03,BaseballPitch,BaseballPitch,0.25479990243911743,0.0262757142384847
v_BaseballPitch_g07_c04,BaseballPitch,BaseballPitch,0.26225143671035767,0.026001691818237305
v_BaseballPitch_g07_c05,BaseballPitch,BaseballPitch,0.25740882754325867,0.02681112289428711
v_BaseballPitch_g07_c06,BaseballPitch,BaseballPitch,0.2615601420402527,0.027483701705932617
v_BaseballPitch_g07_c07,BaseballPitch,BaseballPitch,0.2571967840194702,0.027298688888549805
v_Basketball_g01_c01,Basketball,BasketballDunk,0.28597962856292725,0.025802040100097658
v_Basketball_g01_c02,Basketball,BasketballDunk,0.2833384573459625,0.023835182189941406
v_Basketball_g01_c03,Basketball,BasketballDunk,0.2850627303123474,0.025409017290387834
v_Basketball_g01_c04,Basketball,BasketballDunk,0.285696417093277,0.02541452646255493
v_Basketball_g01_c05,Basketball,BasketballDunk,0.28708234429359436,0.025015592575073242
v_Basketball_g01_c06,Basketball,BasketballDunk,0.2839258015155792,0.025695991516113282
v_Basketball_g01_c07,Basketball,BasketballDunk,0.2788313329219818,0.025379717350006104
v_Basketball_g02_c01,Basketball,BasketballDunk,0.24098116159439087,0.027498483657836914
v_Basketball_g02_c02,Basketball,BasketballDunk,0.2485925555229187,0.025323033332824707
v_Basketball_g02_c03,Basketball,BasketballDunk,0.25413644313812256,0.023607730865478516
v_Basketball_g02_c04,Basketball,BasketballDunk,0.2463405281305313,0.027366002400716145
v_Basketball_g02_c05,Basketball,BasketballDunk,0.2517760992050171,0.025877618789672853
v_Basketball_g02_c06,Basketball,BasketballDunk,0.2529227137565613,0.02689080238342285
v_Basketball_g03_c01,Basketball,BasketballDunk,0.2824394702911377,0.027044391632080077
